Population,Predation.Treatment,Generation,Cage.ID,Day,Date,Terraria,Time,X,Y,Estimate,Notes,Distance
UP,Predator,F2,S_UPH_P7,5,9/3/23,32,16H 0M 0S,2,2,NA,,0
UP,Predator,F2,S_UPH_P7,5,9/3/23,32,16H 20M 0S,2,2,NA,,0
UP,Predator,F2,S_UPH_P7,5,9/3/23,32,16H 40M 0S,2,2,NA,,0
UP,Predator,F2,S_UPH_P7,5,9/3/23,32,17H 0M 0S,2,2,NA,,0
UP,Predator,F2,S_UPH_P7,5,9/3/23,32,17H 20M 0S,2,2,NA,,0
UP,Predator,F2,S_UPH_P7,5,9/3/23,32,17H 40M 0S,2,2,NA,,0
UP,Predator,F2,S_UPH_P7,5,9/3/23,32,18H 0M 0S,2,2,NA,,0
UP,Predator,F1,S_UPH_P5,5,9/3/23,30,7H 40M 0S,3,9,NA,,12.16552506
UP,Predator,F1,S_UPH_P5,5,9/3/23,30,8H 0M 0S,3,9,NA,,0
UP,Predator,F1,S_UPH_P5,5,9/3/23,30,8H 20M 0S,3,9,NA,,0
UP,Predator,F1,S_UPH_P5,5,9/3/23,30,8H 40M 0S,3,9,NA,,0
UP,Predator,F1,S_UPH_P5,5,9/3/23,30,9H 0M 0S,3,11,NA,,2
UP,Predator,F1,S_UPH_P5,5,9/3/23,30,9H 20M 0S,3,11,NA,,0
UP,Predator,F1,S_UPH_P5,5,9/3/23,30,9H 40M 0S,5,5,NA,,6.32455532
UP,Predator,F1,S_UPH_P5,5,9/3/23,30,10H 0M 0S,10,1,NA,,6.403124237
UP,Predator,F1,S_UPH_P5,5,9/3/23,30,10H 20M 0S,10,1,NA,,0
UP,Predator,F1,S_UPH_P5,5,9/3/23,30,10H 40M 0S,10,1,NA,,0
UP,Predator,F1,S_UPH_P5,5,9/3/23,30,11H 0M 0S,10,1,NA,,0
UP,Predator,F1,S_UPH_P5,5,9/3/23,30,11H 20M 0S,10,1,NA,,0
UP,Predator,F1,S_UPH_P5,5,9/3/23,30,11H 40M 0S,10,1,NA,,0
UP,Predator,F1,S_UPH_P5,5,9/3/23,30,12H 0M 0S,10,1,NA,,0
UP,Predator,F1,S_UPH_P5,5,9/3/23,30,12H 20M 0S,10,15,NA,,14
UP,Predator,F1,S_UPH_P5,5,9/3/23,30,12H 40M 0S,2,20,NA,,9.433981132
UP,Predator,F1,S_UPH_P5,5,9/3/23,30,13H 0M 0S,2,20,NA,,0
UP,Predator,F1,S_UPH_P5,5,9/3/23,30,13H 20M 0S,2,21,NA,,1
UP,Predator,F1,S_UPH_P5,5,9/3/23,30,13H 40M 0S,2,21,NA,,0
UP,Predator,F1,S_UPH_P5,5,9/3/23,30,14H 0M 0S,2,21,NA,,0
UP,Predator,F1,S_UPH_P5,5,9/3/23,30,14H 20M 0S,2,21,NA,,0
UP,Predator,F1,S_UPH_P5,5,9/3/23,30,14H 40M 0S,2,21,NA,,0
UP,Predator,F1,S_UPH_P5,5,9/3/23,30,15H 0M 0S,1,21,NA,,1
UP,Predator,F1,S_UPH_P5,5,9/3/23,30,15H 20M 0S,1,21,NA,,0
UP,Predator,F1,S_UPH_P5,5,9/3/23,30,15H 40M 0S,1,21,NA,,0
UP,Predator,F1,S_UPH_P5,5,9/3/23,30,16H 0M 0S,1,20,NA,,1
UP,Predator,F1,S_UPH_P5,5,9/3/23,30,16H 20M 0S,1,20,NA,,0
UP,Predator,F1,S_UPH_P5,5,9/3/23,30,16H 40M 0S,1,21,NA,,1
UP,Predator,F1,S_UPH_P5,5,9/3/23,30,17H 0M 0S,1,21,NA,,0
UP,Predator,F1,S_UPH_P5,5,9/3/23,30,17H 20M 0S,1,21,NA,,0
UP,Predator,F1,S_UPH_P5,5,9/3/23,30,17H 40M 0S,1,21,NA,,0
UP,Predator,F1,S_UPH_P5,5,9/3/23,30,18H 0M 0S,1,21,NA,,0
HF,Predator,F2,H_HFN_P2,5,9/3/23,19,7H 40M 0S,7,6,1,,5.385164807
HF,Predator,F2,H_HFN_P2,5,9/3/23,19,8H 0M 0S,7,6,NA,,0
HF,Predator,F2,H_HFN_P2,5,9/3/23,19,8H 20M 0S,7,6,NA,,0
HF,Predator,F2,H_HFN_P2,5,9/3/23,19,8H 40M 0S,7,6,NA,,0
HF,Predator,F2,H_HFN_P2,5,9/3/23,19,9H 0M 0S,7,6,NA,,0
HF,Predator,F2,H_HFN_P2,5,9/3/23,19,9H 20M 0S,7,6,NA,,0
HF,Predator,F2,H_HFN_P2,5,9/3/23,19,9H 40M 0S,3,16,NA,,10.77032961
HF,Predator,F2,H_HFN_P2,5,9/3/23,19,10H 0M 0S,2,18,NA,,2.236067977
HF,Predator,F2,H_HFN_P2,5,9/3/23,19,10H 20M 0S,2,21,NA,,3
HF,Predator,F2,H_HFN_P2,5,9/3/23,19,10H 40M 0S,2,21,NA,,0
HF,Predator,F2,H_HFN_P2,5,9/3/23,19,11H 0M 0S,2,21,NA,,0
HF,Predator,F2,H_HFN_P2,5,9/3/23,19,11H 20M 0S,2,21,NA,,0
HF,Predator,F2,H_HFN_P2,5,9/3/23,19,11H 40M 0S,2,21,NA,,0
HF,Predator,F2,H_HFN_P2,5,9/3/23,19,12H 0M 0S,9,21,NA,,7
HF,Predator,F2,H_HFN_P2,5,9/3/23,19,12H 20M 0S,9,21,NA,,0
HF,Predator,F2,H_HFN_P2,5,9/3/23,19,12H 40M 0S,10,21,NA,,1
HF,Predator,F2,H_HFN_P2,5,9/3/23,19,13H 0M 0S,10,21,NA,,0
HF,Predator,F2,H_HFN_P2,5,9/3/23,19,13H 20M 0S,8,19,NA,,2.828427125
HF,Predator,F2,H_HFN_P2,5,9/3/23,19,13H 40M 0S,10,21,NA,,2.828427125
HF,Predator,F2,H_HFN_P2,5,9/3/23,19,14H 0M 0S,2,1,NA,,21.54065923
HF,Predator,F2,H_HFN_P2,5,9/3/23,19,14H 20M 0S,1,5,NA,,4.123105626
HF,Predator,F2,H_HFN_P2,5,9/3/23,19,14H 40M 0S,1,1,NA,,4
HF,Predator,F2,H_HFN_P2,5,9/3/23,19,15H 0M 0S,1,1,NA,,0
HF,Predator,F2,H_HFN_P2,5,9/3/23,19,15H 20M 0S,1,1,NA,,0
HF,Predator,F2,H_HFN_P2,5,9/3/23,19,15H 40M 0S,7,2,NA,,6.08276253
HF,Predator,F2,H_HFN_P2,5,9/3/23,19,16H 0M 0S,1,1,NA,,6.08276253
HF,Predator,F2,H_HFN_P2,5,9/3/23,19,16H 20M 0S,2,12,NA,,11.04536102
HF,Predator,F2,H_HFN_P2,5,9/3/23,19,16H 40M 0S,3,2,NA,,10.04987562
HF,Predator,F2,H_HFN_P2,5,9/3/23,19,17H 0M 0S,4,1,NA,,1.414213562
HF,Predator,F2,H_HFN_P2,5,9/3/23,19,17H 20M 0S,1,1,NA,,3
HF,Predator,F2,H_HFN_P2,5,9/3/23,19,17H 40M 0S,1,1,NA,,0
HF,Predator,F2,H_HFN_P2,5,9/3/23,19,18H 0M 0S,1,1,NA,,0
DC,Predator,F1,S_DCN_P4,5,9/3/23,14,7H 40M 0S,10,18,NA,,19.23538406
DC,Predator,F1,S_DCN_P4,5,9/3/23,14,8H 0M 0S,10,18,NA,,0
DC,Predator,F1,S_DCN_P4,5,9/3/23,14,8H 20M 0S,10,20,NA,,2
DC,Predator,F1,S_DCN_P4,5,9/3/23,14,8H 40M 0S,10,21,NA,,1
DC,Predator,F1,S_DCN_P4,5,9/3/23,14,9H 0M 0S,10,21,NA,,0
DC,Predator,F1,S_DCN_P4,5,9/3/23,14,9H 20M 0S,10,21,NA,,0
DC,Predator,F1,S_DCN_P4,5,9/3/23,14,9H 40M 0S,10,21,NA,,0
DC,Predator,F1,S_DCN_P4,5,9/3/23,14,10H 0M 0S,10,21,NA,,0
DC,Predator,F1,S_DCN_P4,5,9/3/23,14,10H 20M 0S,9,21,NA,,1
DC,Predator,F1,S_DCN_P4,5,9/3/23,14,10H 40M 0S,9,21,NA,,0
DC,Predator,F1,S_DCN_P4,5,9/3/23,14,11H 0M 0S,9,21,NA,,0
DC,Predator,F1,S_DCN_P4,5,9/3/23,14,11H 20M 0S,9,21,NA,,0
DC,Predator,F1,S_DCN_P4,5,9/3/23,14,11H 40M 0S,9,21,NA,,0
DC,Predator,F1,S_DCN_P4,5,9/3/23,14,12H 0M 0S,9,21,NA,,0
DC,Predator,F1,S_DCN_P4,5,9/3/23,14,12H 20M 0S,5,20,NA,,4.123105626
DC,Predator,F1,S_DCN_P4,5,9/3/23,14,12H 40M 0S,5,20,NA,,0
DC,Predator,F1,S_DCN_P4,5,9/3/23,14,13H 0M 0S,10,1,NA,,19.6468827
DC,Predator,F1,S_DCN_P4,5,9/3/23,14,13H 20M 0S,10,1,NA,,0
DC,Predator,F1,S_DCN_P4,5,9/3/23,14,13H 40M 0S,10,1,NA,,0
DC,Predator,F1,S_DCN_P4,5,9/3/23,14,14H 0M 0S,10,1,NA,,0
DC,Predator,F1,S_DCN_P4,5,9/3/23,14,14H 20M 0S,10,1,NA,,0
DC,Predator,F1,S_DCN_P4,5,9/3/23,14,14H 40M 0S,10,1,NA,,0
DC,Predator,F1,S_DCN_P4,5,9/3/23,14,15H 0M 0S,10,1,NA,,0
DC,Predator,F1,S_DCN_P4,5,9/3/23,14,15H 20M 0S,10,1,NA,,0
DC,Predator,F1,S_DCN_P4,5,9/3/23,14,15H 40M 0S,10,1,NA,,0
DC,Predator,F1,S_DCN_P4,5,9/3/23,14,16H 0M 0S,1,6,NA,,10.29563014
DC,Predator,F1,S_DCN_P4,5,9/3/23,14,16H 20M 0S,1,6,NA,,0
DC,Predator,F1,S_DCN_P4,5,9/3/23,14,16H 40M 0S,1,6,NA,,0
DC,Predator,F1,S_DCN_P4,5,9/3/23,14,17H 0M 0S,5,20,NA,,14.56021978
DC,Predator,F1,S_DCN_P4,5,9/3/23,14,17H 20M 0S,4,18,NA,,2.236067977
DC,Predator,F1,S_DCN_P4,5,9/3/23,14,17H 40M 0S,4,18,NA,,0
DC,Predator,F1,S_DCN_P4,5,9/3/23,14,18H 0M 0S,4,19,NA,,1
UP,Predator,F1,S_UPH_P2,5,9/3/23,5,7H 40M 0S,5,2,1,,3.16227766
UP,Predator,F1,S_UPH_P2,5,9/3/23,5,8H 0M 0S,5,2,1,,0
UP,Predator,F1,S_UPH_P2,5,9/3/23,5,8H 20M 0S,5,2,1,,0
UP,Predator,F1,S_UPH_P2,5,9/3/23,5,8H 40M 0S,5,2,1,,0
UP,Predator,F1,S_UPH_P2,5,9/3/23,5,9H 0M 0S,5,2,NA,,0
UP,Predator,F1,S_UPH_P2,5,9/3/23,5,9H 20M 0S,5,2,NA,,0
UP,Predator,F1,S_UPH_P2,5,9/3/23,5,9H 40M 0S,5,1,NA,,1
UP,Predator,F1,S_UPH_P2,5,9/3/23,5,10H 0M 0S,5,1,NA,,0
UP,Predator,F1,S_UPH_P2,5,9/3/23,5,10H 20M 0S,5,1,NA,,0
UP,Predator,F1,S_UPH_P2,5,9/3/23,5,10H 40M 0S,5,1,NA,,0
UP,Predator,F1,S_UPH_P2,5,9/3/23,5,11H 0M 0S,5,1,NA,,0
UP,Predator,F1,S_UPH_P2,5,9/3/23,5,11H 20M 0S,5,1,NA,,0
UP,Predator,F1,S_UPH_P2,5,9/3/23,5,11H 40M 0S,5,1,NA,,0
UP,Predator,F1,S_UPH_P2,5,9/3/23,5,12H 0M 0S,5,1,NA,,0
UP,Predator,F1,S_UPH_P2,5,9/3/23,5,12H 20M 0S,5,1,NA,,0
UP,Predator,F1,S_UPH_P2,5,9/3/23,5,12H 40M 0S,10,1,NA,,5
UP,Predator,F1,S_UPH_P2,5,9/3/23,5,13H 0M 0S,10,1,NA,,0
UP,Predator,F1,S_UPH_P2,5,9/3/23,5,13H 20M 0S,9,1,NA,,1
UP,Predator,F1,S_UPH_P2,5,9/3/23,5,13H 40M 0S,9,1,NA,,0
UP,Predator,F1,S_UPH_P2,5,9/3/23,5,14H 0M 0S,9,1,NA,,0
UP,Predator,F1,S_UPH_P2,5,9/3/23,5,14H 20M 0S,9,1,NA,,0
UP,Predator,F1,S_UPH_P2,5,9/3/23,5,14H 40M 0S,9,1,NA,,0
UP,Predator,F1,S_UPH_P2,5,9/3/23,5,15H 0M 0S,9,1,NA,,0
UP,Predator,F1,S_UPH_P2,5,9/3/23,5,15H 20M 0S,9,1,NA,,0
UP,Predator,F1,S_UPH_P2,5,9/3/23,5,15H 40M 0S,9,1,NA,,0
UP,Predator,F1,S_UPH_P2,5,9/3/23,5,16H 0M 0S,9,1,NA,,0
UP,Predator,F1,S_UPH_P2,5,9/3/23,5,16H 20M 0S,9,1,NA,,0
UP,Predator,F1,S_UPH_P2,5,9/3/23,5,16H 40M 0S,9,1,NA,,0
UP,Predator,F1,S_UPH_P2,5,9/3/23,5,17H 0M 0S,9,1,NA,,0
UP,Predator,F1,S_UPH_P2,5,9/3/23,5,17H 20M 0S,9,1,NA,,0
UP,Predator,F1,S_UPH_P2,5,9/3/23,5,17H 40M 0S,9,1,NA,,0
UP,Predator,F1,S_UPH_P2,5,9/3/23,5,18H 0M 0S,9,1,NA,,0
HF,Predator,F2,H_HFN_P1,5,9/3/23,27,7H 40M 0S,3,15,NA,,8.062257748
HF,Predator,F2,H_HFN_P1,5,9/3/23,27,8H 0M 0S,3,15,NA,,0
HF,Predator,F2,H_HFN_P1,5,9/3/23,27,8H 20M 0S,3,15,NA,,0
HF,Predator,F2,H_HFN_P1,5,9/3/23,27,8H 40M 0S,3,15,NA,,0
HF,Predator,F2,H_HFN_P1,5,9/3/23,27,9H 0M 0S,4,16,NA,,1.414213562
HF,Predator,F2,H_HFN_P1,5,9/3/23,27,9H 20M 0S,4,16,NA,,0
HF,Predator,F2,H_HFN_P1,5,9/3/23,27,9H 40M 0S,4,17,NA,,1
HF,Predator,F2,H_HFN_P1,5,9/3/23,27,10H 0M 0S,3,18,NA,,1.414213562
HF,Predator,F2,H_HFN_P1,5,9/3/23,27,10H 20M 0S,2,20,NA,,2.236067977
HF,Predator,F2,H_HFN_P1,5,9/3/23,27,10H 40M 0S,1,19,NA,,1.414213562
HF,Predator,F2,H_HFN_P1,5,9/3/23,27,11H 0M 0S,1,19,NA,,0
HF,Predator,F2,H_HFN_P1,5,9/3/23,27,11H 20M 0S,1,19,NA,,0
HF,Predator,F2,H_HFN_P1,5,9/3/23,27,11H 40M 0S,1,20,NA,,1
HF,Predator,F2,H_HFN_P1,5,9/3/23,27,12H 0M 0S,10,21,NA,,9.055385138
HF,Predator,F2,H_HFN_P1,5,9/3/23,27,12H 20M 0S,10,16,NA,,5
HF,Predator,F2,H_HFN_P1,5,9/3/23,27,12H 40M 0S,10,16,NA,,0
HF,Predator,F2,H_HFN_P1,5,9/3/23,27,13H 0M 0S,10,17,NA,,1
HF,Predator,F2,H_HFN_P1,5,9/3/23,27,13H 20M 0S,10,17,NA,,0
HF,Predator,F2,H_HFN_P1,5,9/3/23,27,13H 40M 0S,10,17,NA,,0
HF,Predator,F2,H_HFN_P1,5,9/3/23,27,14H 0M 0S,10,17,NA,,0
HF,Predator,F2,H_HFN_P1,5,9/3/23,27,14H 20M 0S,10,17,NA,,0
HF,Predator,F2,H_HFN_P1,5,9/3/23,27,14H 40M 0S,10,17,NA,,0
HF,Predator,F2,H_HFN_P1,5,9/3/23,27,15H 0M 0S,10,17,NA,,0
HF,Predator,F2,H_HFN_P1,5,9/3/23,27,15H 20M 0S,10,18,NA,,1
HF,Predator,F2,H_HFN_P1,5,9/3/23,27,15H 40M 0S,10,18,NA,,0
HF,Predator,F2,H_HFN_P1,5,9/3/23,27,16H 0M 0S,10,18,NA,,0
HF,Predator,F2,H_HFN_P1,5,9/3/23,27,16H 20M 0S,10,21,NA,,3
HF,Predator,F2,H_HFN_P1,5,9/3/23,27,16H 40M 0S,10,21,NA,,0
HF,Predator,F2,H_HFN_P1,5,9/3/23,27,17H 0M 0S,10,21,NA,,0
HF,Predator,F2,H_HFN_P1,5,9/3/23,27,17H 20M 0S,9,21,NA,,1
HF,Predator,F2,H_HFN_P1,5,9/3/23,27,17H 40M 0S,9,21,NA,,0
HF,Predator,F2,H_HFN_P1,5,9/3/23,27,18H 0M 0S,9,21,NA,,0
DC,Predator,F2,H_DCN_P3,5,9/3/23,16,7H 40M 0S,2,1,NA,,2.236067977
DC,Predator,F2,H_DCN_P3,5,9/3/23,16,8H 0M 0S,2,1,NA,,0
DC,Predator,F2,H_DCN_P3,5,9/3/23,16,8H 20M 0S,2,1,NA,,0
DC,Predator,F2,H_DCN_P3,5,9/3/23,16,8H 40M 0S,2,1,NA,,0
DC,Predator,F2,H_DCN_P3,5,9/3/23,16,9H 0M 0S,2,1,NA,,0
DC,Predator,F2,H_DCN_P3,5,9/3/23,16,9H 20M 0S,2,1,NA,,0
DC,Predator,F2,H_DCN_P3,5,9/3/23,16,9H 40M 0S,2,1,NA,,0
DC,Predator,F2,H_DCN_P3,5,9/3/23,16,10H 0M 0S,2,1,NA,,0
DC,Predator,F2,H_DCN_P3,5,9/3/23,16,10H 20M 0S,2,1,NA,,0
DC,Predator,F2,H_DCN_P3,5,9/3/23,16,10H 40M 0S,2,1,1,,0
DC,Predator,F2,H_DCN_P3,5,9/3/23,16,11H 0M 0S,2,13,NA,,12
DC,Predator,F2,H_DCN_P3,5,9/3/23,16,11H 20M 0S,2,17,NA,,4
DC,Predator,F2,H_DCN_P3,5,9/3/23,16,11H 40M 0S,2,19,NA,,2
DC,Predator,F2,H_DCN_P3,5,9/3/23,16,12H 0M 0S,2,20,NA,,1
DC,Predator,F2,H_DCN_P3,5,9/3/23,16,12H 20M 0S,2,21,NA,,1
DC,Predator,F2,H_DCN_P3,5,9/3/23,16,12H 40M 0S,2,21,NA,,0
DC,Predator,F2,H_DCN_P3,5,9/3/23,16,13H 0M 0S,2,20,NA,,1
DC,Predator,F2,H_DCN_P3,5,9/3/23,16,13H 20M 0S,2,20,NA,,0
DC,Predator,F2,H_DCN_P3,5,9/3/23,16,13H 40M 0S,2,20,NA,,0
DC,Predator,F2,H_DCN_P3,5,9/3/23,16,14H 0M 0S,2,20,NA,,0
DC,Predator,F2,H_DCN_P3,5,9/3/23,16,14H 20M 0S,2,20,NA,,0
DC,Predator,F2,H_DCN_P3,5,9/3/23,16,14H 40M 0S,2,20,NA,,0
DC,Predator,F2,H_DCN_P3,5,9/3/23,16,15H 0M 0S,3,20,NA,,1
DC,Predator,F2,H_DCN_P3,5,9/3/23,16,15H 20M 0S,3,20,NA,,0
DC,Predator,F2,H_DCN_P3,5,9/3/23,16,15H 40M 0S,9,20,NA,,6
DC,Predator,F2,H_DCN_P3,5,9/3/23,16,16H 0M 0S,9,20,NA,,0
DC,Predator,F2,H_DCN_P3,5,9/3/23,16,16H 20M 0S,9,20,NA,,0
DC,Predator,F2,H_DCN_P3,5,9/3/23,16,16H 40M 0S,9,20,NA,,0
DC,Predator,F2,H_DCN_P3,5,9/3/23,16,17H 0M 0S,9,20,NA,,0
DC,Predator,F2,H_DCN_P3,5,9/3/23,16,17H 20M 0S,9,20,NA,,0
DC,Predator,F2,H_DCN_P3,5,9/3/23,16,17H 40M 0S,9,20,NA,,0
DC,Predator,F2,H_DCN_P3,5,9/3/23,16,18H 0M 0S,9,20,NA,,0
HF,Predator,F1,S_HFN_P6,5,9/3/23,22,7H 40M 0S,10,1,1,,3.16227766
HF,Predator,F1,S_HFN_P6,5,9/3/23,22,8H 0M 0S,10,1,1,,0
HF,Predator,F1,S_HFN_P6,5,9/3/23,22,8H 20M 0S,10,1,1,,0
HF,Predator,F1,S_HFN_P6,5,9/3/23,22,8H 40M 0S,10,16,NA,,15
HF,Predator,F1,S_HFN_P6,5,9/3/23,22,9H 0M 0S,10,16,NA,,0
HF,Predator,F1,S_HFN_P6,5,9/3/23,22,9H 20M 0S,10,17,NA,,1
HF,Predator,F1,S_HFN_P6,5,9/3/23,22,9H 40M 0S,10,16,NA,,1
HF,Predator,F1,S_HFN_P6,5,9/3/23,22,10H 0M 0S,10,16,NA,,0
HF,Predator,F1,S_HFN_P6,5,9/3/23,22,10H 20M 0S,8,15,NA,,2.236067977
HF,Predator,F1,S_HFN_P6,5,9/3/23,22,10H 40M 0S,8,15,NA,,0
HF,Predator,F1,S_HFN_P6,5,9/3/23,22,11H 0M 0S,9,16,NA,,1.414213562
HF,Predator,F1,S_HFN_P6,5,9/3/23,22,11H 20M 0S,9,16,NA,,0
HF,Predator,F1,S_HFN_P6,5,9/3/23,22,11H 40M 0S,9,16,NA,,0
HF,Predator,F1,S_HFN_P6,5,9/3/23,22,12H 0M 0S,9,16,NA,,0
HF,Predator,F1,S_HFN_P6,5,9/3/23,22,12H 20M 0S,9,16,NA,,0
HF,Predator,F1,S_HFN_P6,5,9/3/23,22,12H 40M 0S,9,14,NA,,2
HF,Predator,F1,S_HFN_P6,5,9/3/23,22,13H 0M 0S,9,14,NA,,0
HF,Predator,F1,S_HFN_P6,5,9/3/23,22,13H 20M 0S,4,16,NA,,5.385164807
HF,Predator,F1,S_HFN_P6,5,9/3/23,22,13H 40M 0S,4,16,NA,,0
HF,Predator,F1,S_HFN_P6,5,9/3/23,22,14H 0M 0S,4,16,NA,,0
HF,Predator,F1,S_HFN_P6,5,9/3/23,22,14H 20M 0S,4,16,NA,,0
HF,Predator,F1,S_HFN_P6,5,9/3/23,22,14H 40M 0S,4,16,NA,,0
HF,Predator,F1,S_HFN_P6,5,9/3/23,22,15H 0M 0S,2,17,NA,,2.236067977
HF,Predator,F1,S_HFN_P6,5,9/3/23,22,15H 20M 0S,3,18,NA,,1.414213562
HF,Predator,F1,S_HFN_P6,5,9/3/23,22,15H 40M 0S,3,19,NA,,1
HF,Predator,F1,S_HFN_P6,5,9/3/23,22,16H 0M 0S,3,19,NA,,0
HF,Predator,F1,S_HFN_P6,5,9/3/23,22,16H 20M 0S,3,18,NA,,1
HF,Predator,F1,S_HFN_P6,5,9/3/23,22,16H 40M 0S,1,18,NA,,2
HF,Predator,F1,S_HFN_P6,5,9/3/23,22,17H 0M 0S,2,19,NA,,1.414213562
HF,Predator,F1,S_HFN_P6,5,9/3/23,22,17H 20M 0S,2,19,NA,,0
HF,Predator,F1,S_HFN_P6,5,9/3/23,22,17H 40M 0S,2,19,NA,,0
HF,Predator,F1,S_HFN_P6,5,9/3/23,22,18H 0M 0S,2,19,NA,,0
HF,Predator,F1,S_HFN_P6,5,9/3/23,25,7H 40M 0S,10,20,1,,9.055385138
HF,Predator,F1,S_HFN_P6,5,9/3/23,25,8H 0M 0S,10,20,1,,0
HF,Predator,F1,S_HFN_P6,5,9/3/23,25,8H 20M 0S,10,20,NA,,0
HF,Predator,F1,S_HFN_P6,5,9/3/23,25,8H 40M 0S,9,21,NA,,1.414213562
HF,Predator,F1,S_HFN_P6,5,9/3/23,25,9H 0M 0S,2,21,NA,,7
HF,Predator,F1,S_HFN_P6,5,9/3/23,25,9H 20M 0S,9,21,NA,,7
HF,Predator,F1,S_HFN_P6,5,9/3/23,25,9H 40M 0S,9,21,NA,,0
HF,Predator,F1,S_HFN_P6,5,9/3/23,25,10H 0M 0S,8,21,NA,,1
HF,Predator,F1,S_HFN_P6,5,9/3/23,25,10H 20M 0S,2,21,NA,,6
HF,Predator,F1,S_HFN_P6,5,9/3/23,25,10H 40M 0S,2,21,NA,,0
HF,Predator,F1,S_HFN_P6,5,9/3/23,25,11H 0M 0S,10,19,NA,,8.246211251
HF,Predator,F1,S_HFN_P6,5,9/3/23,25,11H 20M 0S,10,19,NA,,0
HF,Predator,F1,S_HFN_P6,5,9/3/23,25,11H 40M 0S,10,19,NA,,0
HF,Predator,F1,S_HFN_P6,5,9/3/23,25,12H 0M 0S,9,21,NA,,2.236067977
HF,Predator,F1,S_HFN_P6,5,9/3/23,25,12H 20M 0S,10,18,NA,,3.16227766
HF,Predator,F1,S_HFN_P6,5,9/3/23,25,12H 40M 0S,1,21,NA,,9.486832981
HF,Predator,F1,S_HFN_P6,5,9/3/23,25,13H 0M 0S,2,21,NA,,1
HF,Predator,F1,S_HFN_P6,5,9/3/23,25,13H 20M 0S,2,21,NA,,0
HF,Predator,F1,S_HFN_P6,5,9/3/23,25,13H 40M 0S,7,10,NA,,12.08304597
HF,Predator,F1,S_HFN_P6,5,9/3/23,25,14H 0M 0S,3,10,NA,,4
HF,Predator,F1,S_HFN_P6,5,9/3/23,25,14H 20M 0S,3,10,NA,,0
HF,Predator,F1,S_HFN_P6,5,9/3/23,25,14H 40M 0S,3,10,NA,,0
HF,Predator,F1,S_HFN_P6,5,9/3/23,25,15H 0M 0S,7,9,NA,,4.123105626
HF,Predator,F1,S_HFN_P6,5,9/3/23,25,15H 20M 0S,4,3,NA,,7.810249676
HF,Predator,F1,S_HFN_P6,5,9/3/23,25,15H 40M 0S,2,19,NA,,16
HF,Predator,F1,S_HFN_P6,5,9/3/23,25,16H 0M 0S,2,19,NA,,0
HF,Predator,F1,S_HFN_P6,5,9/3/23,25,16H 20M 0S,2,19,NA,,0
HF,Predator,F1,S_HFN_P6,5,9/3/23,25,16H 40M 0S,2,19,NA,,0
HF,Predator,F1,S_HFN_P6,5,9/3/23,25,17H 0M 0S,2,18,NA,,1
HF,Predator,F1,S_HFN_P6,5,9/3/23,25,17H 20M 0S,2,18,NA,,0
HF,Predator,F1,S_HFN_P6,5,9/3/23,25,17H 40M 0S,2,18,NA,,0
HF,Predator,F1,S_HFN_P6,5,9/3/23,25,18H 0M 0S,2,18,NA,,0
HF,Predator,F2,H_HFN_P1,5,9/3/23,20,7H 40M 0S,6,9,NA,,9.433981132
HF,Predator,F2,H_HFN_P1,5,9/3/23,20,8H 0M 0S,6,9,NA,,0
HF,Predator,F2,H_HFN_P1,5,9/3/23,20,8H 20M 0S,6,9,NA,,0
HF,Predator,F2,H_HFN_P1,5,9/3/23,20,8H 40M 0S,6,9,NA,,0
HF,Predator,F2,H_HFN_P1,5,9/3/23,20,9H 0M 0S,6,9,NA,,0
HF,Predator,F2,H_HFN_P1,5,9/3/23,20,9H 20M 0S,6,9,NA,,0
HF,Predator,F2,H_HFN_P1,5,9/3/23,20,9H 40M 0S,3,1,NA,,8.544003745
HF,Predator,F2,H_HFN_P1,5,9/3/23,20,10H 0M 0S,3,1,NA,,0
HF,Predator,F2,H_HFN_P1,5,9/3/23,20,10H 20M 0S,5,1,1,,2
HF,Predator,F2,H_HFN_P1,5,9/3/23,20,10H 40M 0S,5,1,1,,0
HF,Predator,F2,H_HFN_P1,5,9/3/23,20,11H 0M 0S,5,1,1,,0
HF,Predator,F2,H_HFN_P1,5,9/3/23,20,11H 20M 0S,5,1,1,,0
HF,Predator,F2,H_HFN_P1,5,9/3/23,20,11H 40M 0S,5,1,1,,0
HF,Predator,F2,H_HFN_P1,5,9/3/23,20,12H 0M 0S,5,1,NA,,0
HF,Predator,F2,H_HFN_P1,5,9/3/23,20,12H 20M 0S,5,1,NA,,0
HF,Predator,F2,H_HFN_P1,5,9/3/23,20,12H 40M 0S,5,1,NA,,0
HF,Predator,F2,H_HFN_P1,5,9/3/23,20,13H 0M 0S,5,1,NA,,0
HF,Predator,F2,H_HFN_P1,5,9/3/23,20,13H 20M 0S,5,1,NA,,0
HF,Predator,F2,H_HFN_P1,5,9/3/23,20,13H 40M 0S,5,1,NA,,0
HF,Predator,F2,H_HFN_P1,5,9/3/23,20,14H 0M 0S,5,1,NA,,0
HF,Predator,F2,H_HFN_P1,5,9/3/23,20,14H 20M 0S,5,1,NA,,0
HF,Predator,F2,H_HFN_P1,5,9/3/23,20,14H 40M 0S,5,1,NA,,0
HF,Predator,F2,H_HFN_P1,5,9/3/23,20,15H 0M 0S,5,1,NA,,0
