"Population","Predation.Treatment","Generation","Cage.ID","Day","Date","Terraria","Time","X","Y","Estimate","Notes","Distance","DateTime","Nearest_Temperature","id","Type","Y_centered"
"HF","Predator","G2","H_HFN_P2",5,"9/3/23",24,13H 0M 0S,8,12,NA,"",0,2023-09-03 13:00:00,28.18,"HF_Predator_F2_5_24","Behavior",8
"HF","Predator","G2","H_HFN_P2",5,"9/3/23",24,13H 20M 0S,8,12,NA,"",0,2023-09-03 13:20:00,29.17,"HF_Predator_F2_5_24","Behavior",8
"HF","Predator","G2","H_HFN_P2",5,"9/3/23",24,13H 40M 0S,28,16,NA,"",20.396078056,2023-09-03 13:40:00,29.64,"HF_Predator_F2_5_24","Behavior",12
"HF","Predator","G2","H_HFN_P2",5,"9/3/23",24,14H 0M 0S,28,16,NA,"",0,2023-09-03 14:00:00,29.47,"HF_Predator_F2_5_24","Behavior",12
"HF","Predator","G2","H_HFN_P2",5,"9/3/23",24,14H 20M 0S,4,84,NA,"",72.11102552,2023-09-03 14:20:00,29.6,"HF_Predator_F2_5_24","Behavior",80
"HF","Predator","G2","H_HFN_P2",5,"9/3/23",24,14H 40M 0S,8,84,NA,"",4,2023-09-03 14:40:00,30.03,"HF_Predator_F2_5_24","Behavior",80
"HF","Predator","G2","H_HFN_P2",5,"9/3/23",24,15H 0M 0S,8,84,NA,"",0,2023-09-03 15:00:00,29.77,"HF_Predator_F2_5_24","Behavior",80
"HF","Predator","G2","H_HFN_P2",5,"9/3/23",24,15H 20M 0S,8,84,NA,"",0,2023-09-03 15:20:00,31.06,"HF_Predator_F2_5_24","Behavior",80
"HF","Predator","G2","H_HFN_P2",5,"9/3/23",24,15H 40M 0S,8,84,NA,"",0,2023-09-03 15:40:00,29.98,"HF_Predator_F2_5_24","Behavior",80
"HF","Predator","G2","H_HFN_P2",5,"9/3/23",24,16H 0M 0S,8,84,NA,"",0,2023-09-03 16:00:00,31.06,"HF_Predator_F2_5_24","Behavior",80
"HF","Predator","G2","H_HFN_P2",5,"9/3/23",24,16H 20M 0S,8,84,NA,"",0,2023-09-03 16:20:00,31.19,"HF_Predator_F2_5_24","Behavior",80
"HF","Predator","G2","H_HFN_P2",5,"9/3/23",24,16H 40M 0S,4,84,NA,"",4,2023-09-03 16:40:00,31.27,"HF_Predator_F2_5_24","Behavior",80
"HF","Predator","G2","H_HFN_P2",5,"9/3/23",24,17H 0M 0S,4,84,NA,"",0,2023-09-03 17:00:00,31.7,"HF_Predator_F2_5_24","Behavior",80
"HF","Predator","G2","H_HFN_P2",5,"9/3/23",24,17H 20M 0S,4,84,NA,"",0,2023-09-03 17:20:00,31.31,"HF_Predator_F2_5_24","Behavior",80
"HF","Predator","G2","H_HFN_P2",5,"9/3/23",24,17H 40M 0S,4,84,NA,"",0,2023-09-03 17:40:00,30.28,"HF_Predator_F2_5_24","Behavior",80
"HF","Predator","G2","H_HFN_P2",5,"9/3/23",24,18H 0M 0S,4,84,NA,"",0,2023-09-03 18:00:00,30.8,"HF_Predator_F2_5_24","Behavior",80
"HF","Predator","G2","H_HFN_P1",5,"9/3/23",28,9H 0M 0S,28,8,NA,"",0,2023-09-03 09:00:00,22.05,"HF_Predator_F2_5_28","Behavior",4
"HF","Predator","G2","H_HFN_P1",5,"9/3/23",28,9H 20M 0S,28,8,NA,"",0,2023-09-03 09:20:00,22.22,"HF_Predator_F2_5_28","Behavior",4
"HF","Predator","G2","H_HFN_P1",5,"9/3/23",28,9H 40M 0S,28,20,NA,"",12,2023-09-03 09:40:00,23.42,"HF_Predator_F2_5_28","Behavior",16
"HF","Predator","G2","H_HFN_P1",5,"9/3/23",28,10H 0M 0S,28,20,NA,"",0,2023-09-03 10:00:00,23.98,"HF_Predator_F2_5_28","Behavior",16
"HF","Predator","G2","H_HFN_P1",5,"9/3/23",28,10H 20M 0S,28,20,NA,"",0,2023-09-03 10:20:00,25.14,"HF_Predator_F2_5_28","Behavior",16
"HF","Predator","G2","H_HFN_P1",5,"9/3/23",28,10H 40M 0S,28,20,NA,"",0,2023-09-03 10:40:00,26.25,"HF_Predator_F2_5_28","Behavior",16
"HF","Predator","G2","H_HFN_P1",5,"9/3/23",28,11H 0M 0S,28,20,NA,"",0,2023-09-03 11:00:00,26.17,"HF_Predator_F2_5_28","Behavior",16
"HF","Predator","G2","H_HFN_P1",5,"9/3/23",28,11H 20M 0S,32,20,NA,"",4,2023-09-03 11:20:00,27.84,"HF_Predator_F2_5_28","Behavior",16
"HF","Predator","G2","H_HFN_P1",5,"9/3/23",28,11H 40M 0S,32,20,NA,"",0,2023-09-03 11:40:00,28.01,"HF_Predator_F2_5_28","Behavior",16
"HF","Predator","G2","H_HFN_P1",5,"9/3/23",28,12H 0M 0S,32,20,NA,"",0,2023-09-03 12:00:00,28.01,"HF_Predator_F2_5_28","Behavior",16
"HF","Predator","G2","H_HFN_P1",5,"9/3/23",28,12H 20M 0S,32,20,NA,"",0,2023-09-03 12:20:00,28.31,"HF_Predator_F2_5_28","Behavior",16
"HF","Predator","G2","H_HFN_P1",5,"9/3/23",28,12H 40M 0S,32,20,NA,"",0,2023-09-03 12:40:00,27.88,"HF_Predator_F2_5_28","Behavior",16
"HF","Predator","G2","H_HFN_P1",5,"9/3/23",28,13H 0M 0S,32,20,NA,"",0,2023-09-03 13:00:00,28.18,"HF_Predator_F2_5_28","Behavior",16
"HF","Predator","G2","H_HFN_P1",5,"9/3/23",28,13H 20M 0S,32,20,NA,"",0,2023-09-03 13:20:00,29.17,"HF_Predator_F2_5_28","Behavior",16
"HF","Predator","G2","H_HFN_P1",5,"9/3/23",28,13H 40M 0S,32,20,NA,"",0,2023-09-03 13:40:00,29.64,"HF_Predator_F2_5_28","Behavior",16
"HF","Predator","G2","H_HFN_P1",5,"9/3/23",28,14H 0M 0S,32,20,NA,"",0,2023-09-03 14:00:00,29.47,"HF_Predator_F2_5_28","Behavior",16
"HF","Predator","G2","H_HFN_P1",5,"9/3/23",28,14H 20M 0S,32,20,NA,"",0,2023-09-03 14:20:00,29.6,"HF_Predator_F2_5_28","Behavior",16
"HF","Predator","G2","H_HFN_P1",5,"9/3/23",28,14H 40M 0S,32,20,NA,"",0,2023-09-03 14:40:00,30.03,"HF_Predator_F2_5_28","Behavior",16
"HF","Predator","G2","H_HFN_P1",5,"9/3/23",28,15H 0M 0S,8,12,NA,"",25.29822128,2023-09-03 15:00:00,29.77,"HF_Predator_F2_5_28","Behavior",8
"HF","Predator","G2","H_HFN_P1",5,"9/3/23",28,15H 20M 0S,8,12,NA,"",0,2023-09-03 15:20:00,31.06,"HF_Predator_F2_5_28","Behavior",8
"HF","Predator","G2","H_HFN_P1",5,"9/3/23",28,15H 40M 0S,16,4,NA,"",11.3137085,2023-09-03 15:40:00,29.98,"HF_Predator_F2_5_28","Behavior",0
"HF","Predator","G2","H_HFN_P1",5,"9/3/23",28,16H 0M 0S,12,4,NA,"",4,2023-09-03 16:00:00,31.06,"HF_Predator_F2_5_28","Behavior",0
"HF","Predator","G2","H_HFN_P1",5,"9/3/23",28,16H 20M 0S,20,4,NA,"",8,2023-09-03 16:20:00,31.19,"HF_Predator_F2_5_28","Behavior",0
"HF","Predator","G2","H_HFN_P1",5,"9/3/23",28,16H 40M 0S,20,8,NA,"",4,2023-09-03 16:40:00,31.27,"HF_Predator_F2_5_28","Behavior",4
"HF","Predator","G2","H_HFN_P1",5,"9/3/23",28,17H 0M 0S,20,20,NA,"",12,2023-09-03 17:00:00,31.7,"HF_Predator_F2_5_28","Behavior",16
"HF","Predator","G2","H_HFN_P1",5,"9/3/23",28,17H 20M 0S,20,12,NA,"",8,2023-09-03 17:20:00,31.31,"HF_Predator_F2_5_28","Behavior",8
"HF","Predator","G2","H_HFN_P1",5,"9/3/23",28,17H 40M 0S,24,16,NA,"",5.656854248,2023-09-03 17:40:00,30.28,"HF_Predator_F2_5_28","Behavior",12
"HF","Predator","G2","H_HFN_P1",5,"9/3/23",28,18H 0M 0S,20,12,NA,"",5.656854248,2023-09-03 18:00:00,30.8,"HF_Predator_F2_5_28","Behavior",8
"UP","Predator","G2","S_UPH_P7",5,"9/3/23",8,9H 0M 0S,24,4,1,"",0,2023-09-03 09:00:00,22.05,"UP_Predator_F2_5_8","Behavior",0
"UP","Predator","G2","S_UPH_P7",5,"9/3/23",8,9H 20M 0S,24,4,1,"",0,2023-09-03 09:20:00,22.22,"UP_Predator_F2_5_8","Behavior",0
"UP","Predator","G2","S_UPH_P7",5,"9/3/23",8,9H 40M 0S,24,4,1,"",0,2023-09-03 09:40:00,23.42,"UP_Predator_F2_5_8","Behavior",0
"UP","Predator","G2","S_UPH_P7",5,"9/3/23",8,10H 0M 0S,24,4,NA,"",0,2023-09-03 10:00:00,23.98,"UP_Predator_F2_5_8","Behavior",0
"UP","Predator","G2","S_UPH_P7",5,"9/3/23",8,10H 20M 0S,20,4,NA,"",4,2023-09-03 10:20:00,25.14,"UP_Predator_F2_5_8","Behavior",0
"UP","Predator","G2","S_UPH_P7",5,"9/3/23",8,10H 40M 0S,20,4,NA,"",0,2023-09-03 10:40:00,26.25,"UP_Predator_F2_5_8","Behavior",0
"UP","Predator","G2","S_UPH_P7",5,"9/3/23",8,11H 0M 0S,20,4,NA,"",0,2023-09-03 11:00:00,26.17,"UP_Predator_F2_5_8","Behavior",0
"UP","Predator","G2","S_UPH_P7",5,"9/3/23",8,11H 20M 0S,12,16,NA,"",14.4222051,2023-09-03 11:20:00,27.84,"UP_Predator_F2_5_8","Behavior",12
"UP","Predator","G2","S_UPH_P7",5,"9/3/23",8,11H 40M 0S,28,4,NA,"",20,2023-09-03 11:40:00,28.01,"UP_Predator_F2_5_8","Behavior",0
"UP","Predator","G2","S_UPH_P7",5,"9/3/23",8,12H 0M 0S,28,16,NA,"",12,2023-09-03 12:00:00,28.01,"UP_Predator_F2_5_8","Behavior",12
"UP","Predator","G2","S_UPH_P7",5,"9/3/23",8,12H 20M 0S,28,4,NA,"",12,2023-09-03 12:20:00,28.31,"UP_Predator_F2_5_8","Behavior",0
"UP","Predator","G2","S_UPH_P7",5,"9/3/23",8,12H 40M 0S,28,4,NA,"",0,2023-09-03 12:40:00,27.88,"UP_Predator_F2_5_8","Behavior",0
"UP","Predator","G2","S_UPH_P7",5,"9/3/23",8,13H 0M 0S,28,4,NA,"",0,2023-09-03 13:00:00,28.18,"UP_Predator_F2_5_8","Behavior",0
"UP","Predator","G2","S_UPH_P7",5,"9/3/23",8,13H 20M 0S,28,4,NA,"",0,2023-09-03 13:20:00,29.17,"UP_Predator_F2_5_8","Behavior",0
"UP","Predator","G2","S_UPH_P7",5,"9/3/23",8,13H 40M 0S,28,4,NA,"",0,2023-09-03 13:40:00,29.64,"UP_Predator_F2_5_8","Behavior",0
"UP","Predator","G2","S_UPH_P7",5,"9/3/23",8,14H 0M 0S,28,4,NA,"",0,2023-09-03 14:00:00,29.47,"UP_Predator_F2_5_8","Behavior",0
"UP","Predator","G2","S_UPH_P7",5,"9/3/23",8,14H 20M 0S,28,4,NA,"",0,2023-09-03 14:20:00,29.6,"UP_Predator_F2_5_8","Behavior",0
"UP","Predator","G2","S_UPH_P7",5,"9/3/23",8,14H 40M 0S,36,4,NA,"",8,2023-09-03 14:40:00,30.03,"UP_Predator_F2_5_8","Behavior",0
"UP","Predator","G2","S_UPH_P7",5,"9/3/23",8,15H 0M 0S,24,12,NA,"",14.4222051,2023-09-03 15:00:00,29.77,"UP_Predator_F2_5_8","Behavior",8
"UP","Predator","G2","S_UPH_P7",5,"9/3/23",8,15H 20M 0S,36,4,NA,"",14.4222051,2023-09-03 15:20:00,31.06,"UP_Predator_F2_5_8","Behavior",0
"UP","Predator","G2","S_UPH_P7",5,"9/3/23",8,15H 40M 0S,36,4,NA,"",0,2023-09-03 15:40:00,29.98,"UP_Predator_F2_5_8","Behavior",0
"UP","Predator","G2","S_UPH_P7",5,"9/3/23",8,16H 0M 0S,36,4,NA,"",0,2023-09-03 16:00:00,31.06,"UP_Predator_F2_5_8","Behavior",0
"UP","Predator","G2","S_UPH_P7",5,"9/3/23",8,16H 20M 0S,32,4,NA,"",4,2023-09-03 16:20:00,31.19,"UP_Predator_F2_5_8","Behavior",0
"UP","Predator","G2","S_UPH_P7",5,"9/3/23",8,16H 40M 0S,32,4,NA,"",0,2023-09-03 16:40:00,31.27,"UP_Predator_F2_5_8","Behavior",0
"UP","Predator","G2","S_UPH_P7",5,"9/3/23",8,17H 0M 0S,36,4,NA,"",4,2023-09-03 17:00:00,31.7,"UP_Predator_F2_5_8","Behavior",0
"UP","Predator","G2","S_UPH_P7",5,"9/3/23",8,17H 20M 0S,36,4,NA,"",0,2023-09-03 17:20:00,31.31,"UP_Predator_F2_5_8","Behavior",0
"UP","Predator","G2","S_UPH_P7",5,"9/3/23",8,17H 40M 0S,40,4,NA,"",4,2023-09-03 17:40:00,30.28,"UP_Predator_F2_5_8","Behavior",0
"UP","Predator","G2","S_UPH_P7",5,"9/3/23",8,18H 0M 0S,40,8,NA,"",4,2023-09-03 18:00:00,30.8,"UP_Predator_F2_5_8","Behavior",4
"HF","Predator","G1","S_HFN_P4",5,"9/3/23",18,9H 0M 0S,40,20,NA,"",16.492422504,2023-09-03 09:00:00,22.05,"HF_Predator_F1_5_18","Behavior",16
"HF","Predator","G1","S_HFN_P4",5,"9/3/23",18,9H 20M 0S,40,52,NA,"",32,2023-09-03 09:20:00,22.22,"HF_Predator_F1_5_18","Behavior",48
"HF","Predator","G1","S_HFN_P4",5,"9/3/23",18,9H 40M 0S,40,52,NA,"",0,2023-09-03 09:40:00,23.42,"HF_Predator_F1_5_18","Behavior",48
"HF","Predator","G1","S_HFN_P4",5,"9/3/23",18,10H 0M 0S,40,60,NA,"",8,2023-09-03 10:00:00,23.98,"HF_Predator_F1_5_18","Behavior",56
"HF","Predator","G1","S_HFN_P4",5,"9/3/23",18,10H 20M 0S,40,60,NA,"",0,2023-09-03 10:20:00,25.14,"HF_Predator_F1_5_18","Behavior",56
"HF","Predator","G1","S_HFN_P4",5,"9/3/23",18,10H 40M 0S,40,60,NA,"",0,2023-09-03 10:40:00,26.25,"HF_Predator_F1_5_18","Behavior",56
"HF","Predator","G1","S_HFN_P4",5,"9/3/23",18,11H 0M 0S,32,68,NA,"",11.3137085,2023-09-03 11:00:00,26.17,"HF_Predator_F1_5_18","Behavior",64
"HF","Predator","G1","S_HFN_P4",5,"9/3/23",18,11H 20M 0S,16,20,NA,"",50.59644256,2023-09-03 11:20:00,27.84,"HF_Predator_F1_5_18","Behavior",16
"HF","Predator","G1","S_HFN_P4",5,"9/3/23",18,11H 40M 0S,32,84,NA,"",65.96969,2023-09-03 11:40:00,28.01,"HF_Predator_F1_5_18","Behavior",80
"HF","Predator","G1","S_HFN_P4",5,"9/3/23",18,12H 0M 0S,32,84,NA,"",0,2023-09-03 12:00:00,28.01,"HF_Predator_F1_5_18","Behavior",80
"HF","Predator","G1","S_HFN_P4",5,"9/3/23",18,12H 20M 0S,40,84,NA,"",8,2023-09-03 12:20:00,28.31,"HF_Predator_F1_5_18","Behavior",80
"HF","Predator","G1","S_HFN_P4",5,"9/3/23",18,12H 40M 0S,40,8,NA,"",76,2023-09-03 12:40:00,27.88,"HF_Predator_F1_5_18","Behavior",4
"HF","Predator","G1","S_HFN_P4",5,"9/3/23",18,13H 0M 0S,40,4,NA,"",4,2023-09-03 13:00:00,28.18,"HF_Predator_F1_5_18","Behavior",0
"HF","Predator","G1","S_HFN_P4",5,"9/3/23",18,13H 20M 0S,32,84,NA,"",80.39900496,2023-09-03 13:20:00,29.17,"HF_Predator_F1_5_18","Behavior",80
"HF","Predator","G1","S_HFN_P4",5,"9/3/23",18,13H 40M 0S,32,84,NA,"",0,2023-09-03 13:40:00,29.64,"HF_Predator_F1_5_18","Behavior",80
"HF","Predator","G1","S_HFN_P4",5,"9/3/23",18,14H 0M 0S,40,44,NA,"",40.79215612,2023-09-03 14:00:00,29.47,"HF_Predator_F1_5_18","Behavior",40
"HF","Predator","G1","S_HFN_P4",5,"9/3/23",18,14H 20M 0S,40,60,NA,"",16,2023-09-03 14:20:00,29.6,"HF_Predator_F1_5_18","Behavior",56
"HF","Predator","G1","S_HFN_P4",5,"9/3/23",18,14H 40M 0S,4,64,NA,"",36.221540552,2023-09-03 14:40:00,30.03,"HF_Predator_F1_5_18","Behavior",60
"HF","Predator","G1","S_HFN_P4",5,"9/3/23",18,15H 0M 0S,20,76,NA,"",20,2023-09-03 15:00:00,29.77,"HF_Predator_F1_5_18","Behavior",72
"HF","Predator","G1","S_HFN_P4",5,"9/3/23",18,15H 20M 0S,4,80,NA,"",16.492422504,2023-09-03 15:20:00,31.06,"HF_Predator_F1_5_18","Behavior",76
"HF","Predator","G1","S_HFN_P4",5,"9/3/23",18,15H 40M 0S,8,68,NA,"",12.64911064,2023-09-03 15:40:00,29.98,"HF_Predator_F1_5_18","Behavior",64
"HF","Predator","G1","S_HFN_P4",5,"9/3/23",18,16H 0M 0S,8,44,NA,"",24,2023-09-03 16:00:00,31.06,"HF_Predator_F1_5_18","Behavior",40
"HF","Predator","G1","S_HFN_P4",5,"9/3/23",18,16H 20M 0S,40,80,NA,"",48.16637832,2023-09-03 16:20:00,31.19,"HF_Predator_F1_5_18","Behavior",76
"HF","Predator","G1","S_HFN_P4",5,"9/3/23",18,16H 40M 0S,40,80,NA,"",0,2023-09-03 16:40:00,31.27,"HF_Predator_F1_5_18","Behavior",76
"HF","Predator","G1","S_HFN_P4",5,"9/3/23",18,17H 0M 0S,40,60,NA,"",20,2023-09-03 17:00:00,31.7,"HF_Predator_F1_5_18","Behavior",56
"HF","Predator","G1","S_HFN_P4",5,"9/3/23",18,17H 20M 0S,40,28,NA,"",32,2023-09-03 17:20:00,31.31,"HF_Predator_F1_5_18","Behavior",24
"HF","Predator","G1","S_HFN_P4",5,"9/3/23",18,17H 40M 0S,32,28,NA,"",8,2023-09-03 17:40:00,30.28,"HF_Predator_F1_5_18","Behavior",24
"HF","Predator","G1","S_HFN_P4",5,"9/3/23",18,18H 0M 0S,8,16,NA,"",26.832815728,2023-09-03 18:00:00,30.8,"HF_Predator_F1_5_18","Behavior",12
"DC","Predator","G1","S_DCN_P4",5,"9/3/23",13,9H 0M 0S,20,68,NA,"",0,2023-09-03 09:00:00,22.05,"DC_Predator_F1_5_13","Physiology",64
"DC","Predator","G1","S_DCN_P4",5,"9/3/23",13,9H 20M 0S,20,68,NA,"",0,2023-09-03 09:20:00,22.22,"DC_Predator_F1_5_13","Physiology",64
"DC","Predator","G1","S_DCN_P4",5,"9/3/23",13,9H 40M 0S,20,68,NA,"",0,2023-09-03 09:40:00,23.42,"DC_Predator_F1_5_13","Physiology",64
"DC","Predator","G1","S_DCN_P4",5,"9/3/23",13,10H 0M 0S,20,68,NA,"",0,2023-09-03 10:00:00,23.98,"DC_Predator_F1_5_13","Physiology",64
"DC","Predator","G1","S_DCN_P4",5,"9/3/23",13,10H 20M 0S,28,16,NA,"",52.61178576,2023-09-03 10:20:00,25.14,"DC_Predator_F1_5_13","Physiology",12
"DC","Predator","G1","S_DCN_P4",5,"9/3/23",13,10H 40M 0S,16,16,NA,"",12,2023-09-03 10:40:00,26.25,"DC_Predator_F1_5_13","Physiology",12
"DC","Predator","G1","S_DCN_P4",5,"9/3/23",13,11H 0M 0S,16,16,NA,"",0,2023-09-03 11:00:00,26.17,"DC_Predator_F1_5_13","Physiology",12
"DC","Predator","G1","S_DCN_P4",5,"9/3/23",13,11H 20M 0S,40,84,NA,"",72.11102552,2023-09-03 11:20:00,27.84,"DC_Predator_F1_5_13","Physiology",80
"DC","Predator","G1","S_DCN_P4",5,"9/3/23",13,11H 40M 0S,40,84,NA,"",0,2023-09-03 11:40:00,28.01,"DC_Predator_F1_5_13","Physiology",80
"DC","Predator","G1","S_DCN_P4",5,"9/3/23",13,12H 0M 0S,40,84,NA,"",0,2023-09-03 12:00:00,28.01,"DC_Predator_F1_5_13","Physiology",80
"DC","Predator","G1","S_DCN_P4",5,"9/3/23",13,12H 20M 0S,40,84,NA,"",0,2023-09-03 12:20:00,28.31,"DC_Predator_F1_5_13","Physiology",80
"DC","Predator","G1","S_DCN_P4",5,"9/3/23",13,12H 40M 0S,40,84,NA,"",0,2023-09-03 12:40:00,27.88,"DC_Predator_F1_5_13","Physiology",80
"DC","Predator","G1","S_DCN_P4",5,"9/3/23",13,13H 0M 0S,4,36,NA,"",60,2023-09-03 13:00:00,28.18,"DC_Predator_F1_5_13","Physiology",32
"DC","Predator","G1","S_DCN_P4",5,"9/3/23",13,13H 20M 0S,4,36,NA,"",0,2023-09-03 13:20:00,29.17,"DC_Predator_F1_5_13","Physiology",32
"DC","Predator","G1","S_DCN_P4",5,"9/3/23",13,13H 40M 0S,4,36,NA,"",0,2023-09-03 13:40:00,29.64,"DC_Predator_F1_5_13","Physiology",32
"DC","Predator","G1","S_DCN_P4",5,"9/3/23",13,14H 0M 0S,4,36,NA,"",0,2023-09-03 14:00:00,29.47,"DC_Predator_F1_5_13","Physiology",32
"DC","Predator","G1","S_DCN_P4",5,"9/3/23",13,14H 20M 0S,4,36,NA,"",0,2023-09-03 14:20:00,29.6,"DC_Predator_F1_5_13","Physiology",32
"DC","Predator","G1","S_DCN_P4",5,"9/3/23",13,14H 40M 0S,4,36,NA,"",0,2023-09-03 14:40:00,30.03,"DC_Predator_F1_5_13","Physiology",32
"DC","Predator","G1","S_DCN_P4",5,"9/3/23",13,15H 0M 0S,4,36,NA,"",0,2023-09-03 15:00:00,29.77,"DC_Predator_F1_5_13","Physiology",32
"DC","Predator","G1","S_DCN_P4",5,"9/3/23",13,15H 20M 0S,8,4,NA,"",32.249030992,2023-09-03 15:20:00,31.06,"DC_Predator_F1_5_13","Physiology",0
"DC","Predator","G1","S_DCN_P4",5,"9/3/23",13,15H 40M 0S,8,4,NA,"",0,2023-09-03 15:40:00,29.98,"DC_Predator_F1_5_13","Physiology",0
"DC","Predator","G1","S_DCN_P4",5,"9/3/23",13,16H 0M 0S,4,36,NA,"",32.249030992,2023-09-03 16:00:00,31.06,"DC_Predator_F1_5_13","Physiology",32
"DC","Predator","G1","S_DCN_P4",5,"9/3/23",13,16H 20M 0S,8,8,NA,"",28.284271248,2023-09-03 16:20:00,31.19,"DC_Predator_F1_5_13","Physiology",4
"DC","Predator","G1","S_DCN_P4",5,"9/3/23",13,16H 40M 0S,8,4,NA,"",4,2023-09-03 16:40:00,31.27,"DC_Predator_F1_5_13","Physiology",0
"DC","Predator","G1","S_DCN_P4",5,"9/3/23",13,17H 0M 0S,16,20,NA,"",17.88854382,2023-09-03 17:00:00,31.7,"DC_Predator_F1_5_13","Physiology",16
"DC","Predator","G1","S_DCN_P4",5,"9/3/23",13,17H 20M 0S,16,16,NA,"",4,2023-09-03 17:20:00,31.31,"DC_Predator_F1_5_13","Physiology",12
"DC","Predator","G1","S_DCN_P4",5,"9/3/23",13,17H 40M 0S,20,4,NA,"",12.64911064,2023-09-03 17:40:00,30.28,"DC_Predator_F1_5_13","Physiology",0
"DC","Predator","G1","S_DCN_P4",5,"9/3/23",13,18H 0M 0S,4,4,NA,"",16,2023-09-03 18:00:00,30.8,"DC_Predator_F1_5_13","Physiology",0
"HF","Predator","G2","H_HFN_P1",5,"9/3/23",23,9H 0M 0S,8,80,NA,"",0,2023-09-03 09:00:00,22.05,"HF_Predator_F2_5_23","Behavior",76
"HF","Predator","G2","H_HFN_P1",5,"9/3/23",23,9H 20M 0S,8,80,NA,"",0,2023-09-03 09:20:00,22.22,"HF_Predator_F2_5_23","Behavior",76
"HF","Predator","G2","H_HFN_P1",5,"9/3/23",23,9H 40M 0S,8,80,NA,"",0,2023-09-03 09:40:00,23.42,"HF_Predator_F2_5_23","Behavior",76
"HF","Predator","G2","H_HFN_P1",5,"9/3/23",23,10H 0M 0S,8,80,NA,"",0,2023-09-03 10:00:00,23.98,"HF_Predator_F2_5_23","Behavior",76
"HF","Predator","G2","H_HFN_P1",5,"9/3/23",23,10H 20M 0S,8,80,NA,"",0,2023-09-03 10:20:00,25.14,"HF_Predator_F2_5_23","Behavior",76
"HF","Predator","G2","H_HFN_P1",5,"9/3/23",23,10H 40M 0S,8,80,NA,"",0,2023-09-03 10:40:00,26.25,"HF_Predator_F2_5_23","Behavior",76
"HF","Predator","G2","H_HFN_P1",5,"9/3/23",23,11H 0M 0S,40,80,NA,"",32,2023-09-03 11:00:00,26.17,"HF_Predator_F2_5_23","Behavior",76
"HF","Predator","G2","H_HFN_P1",5,"9/3/23",23,11H 20M 0S,40,76,NA,"",4,2023-09-03 11:20:00,27.84,"HF_Predator_F2_5_23","Behavior",72
"HF","Predator","G2","H_HFN_P1",5,"9/3/23",23,11H 40M 0S,40,76,NA,"",0,2023-09-03 11:40:00,28.01,"HF_Predator_F2_5_23","Behavior",72
"HF","Predator","G2","H_HFN_P1",5,"9/3/23",23,12H 0M 0S,40,76,NA,"",0,2023-09-03 12:00:00,28.01,"HF_Predator_F2_5_23","Behavior",72
"HF","Predator","G2","H_HFN_P1",5,"9/3/23",23,12H 20M 0S,8,76,NA,"",32,2023-09-03 12:20:00,28.31,"HF_Predator_F2_5_23","Behavior",72
"HF","Predator","G2","H_HFN_P1",5,"9/3/23",23,12H 40M 0S,4,80,NA,"",5.656854248,2023-09-03 12:40:00,27.88,"HF_Predator_F2_5_23","Behavior",76
"HF","Predator","G2","H_HFN_P1",5,"9/3/23",23,13H 0M 0S,4,76,NA,"",4,2023-09-03 13:00:00,28.18,"HF_Predator_F2_5_23","Behavior",72
"HF","Predator","G2","H_HFN_P1",5,"9/3/23",23,13H 20M 0S,4,72,NA,"",4,2023-09-03 13:20:00,29.17,"HF_Predator_F2_5_23","Behavior",68
"HF","Predator","G2","H_HFN_P1",5,"9/3/23",23,13H 40M 0S,4,84,NA,"",12,2023-09-03 13:40:00,29.64,"HF_Predator_F2_5_23","Behavior",80
"HF","Predator","G2","H_HFN_P1",5,"9/3/23",23,14H 0M 0S,20,4,NA,"",81.5843122,2023-09-03 14:00:00,29.47,"HF_Predator_F2_5_23","Behavior",0
"HF","Predator","G2","H_HFN_P1",5,"9/3/23",23,14H 20M 0S,20,4,NA,"",0,2023-09-03 14:20:00,29.6,"HF_Predator_F2_5_23","Behavior",0
"HF","Predator","G2","H_HFN_P1",5,"9/3/23",23,14H 40M 0S,8,4,NA,"",12,2023-09-03 14:40:00,30.03,"HF_Predator_F2_5_23","Behavior",0
"HF","Predator","G2","H_HFN_P1",5,"9/3/23",23,15H 0M 0S,8,4,NA,"",0,2023-09-03 15:00:00,29.77,"HF_Predator_F2_5_23","Behavior",0
"HF","Predator","G2","H_HFN_P1",5,"9/3/23",23,15H 20M 0S,8,4,NA,"",0,2023-09-03 15:20:00,31.06,"HF_Predator_F2_5_23","Behavior",0
"HF","Predator","G2","H_HFN_P1",5,"9/3/23",23,15H 40M 0S,8,4,NA,"",0,2023-09-03 15:40:00,29.98,"HF_Predator_F2_5_23","Behavior",0
"HF","Predator","G2","H_HFN_P1",5,"9/3/23",23,16H 0M 0S,8,4,NA,"",0,2023-09-03 16:00:00,31.06,"HF_Predator_F2_5_23","Behavior",0
"HF","Predator","G2","H_HFN_P1",5,"9/3/23",23,16H 20M 0S,8,4,NA,"",0,2023-09-03 16:20:00,31.19,"HF_Predator_F2_5_23","Behavior",0
"HF","Predator","G2","H_HFN_P1",5,"9/3/23",23,16H 40M 0S,8,4,NA,"",0,2023-09-03 16:40:00,31.27,"HF_Predator_F2_5_23","Behavior",0
"HF","Predator","G2","H_HFN_P1",5,"9/3/23",23,17H 0M 0S,8,4,NA,"",0,2023-09-03 17:00:00,31.7,"HF_Predator_F2_5_23","Behavior",0
